lat,long,time,id
43.2277975703659,-79.9217994574851,2023-03-18 21:12:49.999000+00:00,351
43.2307824165078,-79.9386940991875,2023-03-18 21:13:50.999000+00:00,352
43.2378887312551,-79.9485105192696,2023-03-18 21:14:50.999000+00:00,353
43.2458659932761,-79.9352350696156,2023-03-18 21:15:51.999000+00:00,354
43.2501820316153,-79.9165741825361,2023-03-18 21:16:52.999000+00:00,355
43.2536936203898,-79.9031635589891,2023-03-18 21:17:53.999000+00:00,356
43.2539595637117,-79.9023694007094,2023-03-18 21:18:54.999000+00:00,357
43.2591848673009,-79.9025754220421,2023-03-18 21:19:55.999000+00:00,358
43.2583059,-79.9103638,2023-03-18 21:20:59.150000+00:00,359
43.2579037271001,-79.9162612705687,2023-03-18 21:21:57.999000+00:00,360
43.2559646607669,-79.9190967140011,2023-03-18 21:22:58.999000+00:00,361
43.2530065,-79.9200906,2023-03-18 21:24:02.105000+00:00,362
43.2531622822392,-79.9200624647678,2023-03-18 21:25:00.395000+00:00,363
43.2530087,-79.9200401,2023-03-18 21:26:04.746000+00:00,364
43.2529939,-79.9200383,2023-03-18 21:27:05.669000+00:00,365
43.2530163,-79.9200619,2023-03-18 21:28:06.632000+00:00,366
43.2530082,-79.9200602,2023-03-18 21:29:07.659000+00:00,367
43.2529991,-79.9200462,2023-03-18 21:30:08.718000+00:00,368
43.2530022,-79.9200729,2023-03-18 21:31:09.722000+00:00,369
43.2530003,-79.9200494,2023-03-18 21:32:10.715000+00:00,370
43.2529993,-79.9200528,2023-03-18 21:33:11.724000+00:00,371
43.2530004,-79.9200538,2023-03-18 21:34:12.977000+00:00,372
43.2530042,-79.9200413,2023-03-18 21:35:13.985000+00:00,373
43.2530117,-79.9200634,2023-03-18 21:36:15.689000+00:00,374
43.2529993,-79.9200478,2023-03-18 21:37:16.712000+00:00,375
43.253004,-79.9200703,2023-03-18 21:38:17.685000+00:00,376
43.2529977,-79.9200435,2023-03-18 21:39:18.739000+00:00,377
43.2529947,-79.9200509,2023-03-18 21:40:19.667000+00:00,378
43.2529873,-79.9200392,2023-03-18 21:41:20.744000+00:00,379
43.2530018,-79.9200442,2023-03-18 21:42:21.693000+00:00,380
43.2529991,-79.9200581,2023-03-18 21:43:22.753000+00:00,381
43.2530036,-79.9200451,2023-03-18 21:44:23.718000+00:00,382
43.2530114,-79.9200577,2023-03-18 21:45:25.670000+00:00,383
43.2529999,-79.920049,2023-03-18 21:46:26.657000+00:00,384
43.2529941,-79.9200598,2023-03-18 21:47:27.701000+00:00,385
43.252999,-79.9200504,2023-03-18 21:48:28.730000+00:00,386
43.2530012,-79.9200632,2023-03-18 21:49:29.704000+00:00,387
43.2530019,-79.920051,2023-03-18 21:50:30.696000+00:00,388
