start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity,start_index,end_index
37.3425667951868,-121.92585530695,37.3423829828061,-121.926054196548,2023-01-12 19:02:38.500,2023-01-12 19:02:37.500,1.0,26.95862872789504,26.95862872789504,255,256
37.3427547495207,-121.925666225965,37.3425667951868,-121.92585530695,2023-01-12 19:02:39.500,2023-01-12 19:02:38.500,1.0,26.7554340403202,26.7554340403202,256,257
37.3429443846987,-121.92548687746,37.3427547495207,-121.925666225965,2023-01-12 19:02:40.400,2023-01-12 19:02:39.500,0.9,26.372616578243353,29.30290730915928,257,258
37.3431333781934,-121.925314200757,37.3429443846987,-121.92548687746,2023-01-12 19:02:41.500,2023-01-12 19:02:40.400,1.1,25.963051079128675,23.602773708298795,258,259
37.3433183268476,-121.925145327686,37.3431333781934,-121.925314200757,2023-01-12 19:02:42.400,2023-01-12 19:02:41.500,0.9,25.40172941031335,28.224143789237054,259,260
37.3435007987851,-121.924979266378,37.3433183268476,-121.925145327686,2023-01-12 19:02:43.500,2023-01-12 19:02:42.400,1.1,25.032849594663155,22.75713599514832,260,261
37.343680340355,-121.924815119497,37.3435007987851,-121.924979266378,2023-01-12 19:02:44.500,2023-01-12 19:02:43.500,1.0,24.670068391689014,24.670068391689014,261,262
37.3438543336195,-121.924645457291,37.343680340355,-121.924815119497,2023-01-12 19:02:45.500,2023-01-12 19:02:44.500,1.0,24.4725498043011,24.4725498043011,262,263
37.3440242990837,-121.924461411949,37.3438543336195,-121.924645457291,2023-01-12 19:02:46.500,2023-01-12 19:02:45.500,1.0,24.93560538077841,24.93560538077841,263,264
37.3441795571116,-121.924286883095,37.3440242990837,-121.924461411949,2023-01-12 19:02:47.500,2023-01-12 19:02:46.500,1.0,23.1532709271224,23.1532709271224,264,265
37.3443197975853,-121.924125319738,37.3441795571116,-121.924286883095,2023-01-12 19:02:48.500,2023-01-12 19:02:47.500,1.0,21.1470668441829,21.1470668441829,265,266
37.344464798734,-121.923952313581,37.3443197975853,-121.924125319738,2023-01-12 19:02:49.500,2023-01-12 19:02:48.500,1.0,22.22572425049481,22.22572425049481,266,267
37.3445899907016,-121.923799051286,37.344464798734,-121.923952313581,2023-01-12 19:02:50.400,2023-01-12 19:02:49.500,0.9,19.42878294704305,21.587536607825612,267,268
